match_id,innings,runs,balls,wkts,Eco,win,PP_perf,Middle_perf,Death_perf,bowler,team,team_total
S06M034,2,45,24,0,11.25,1.0,,0-32(18),0-13(6),R Sai Kishore,MI,6-229 (120)
S06M043,2,59,24,1,14.75,1.0,,1-36(18),0-23(6),R Sai Kishore,MI,7-193 (120)
S06M014,2,20,13,4,9.23,1.0,0-1(0),3-19(12),1-0(1),Ashwin Das,LSG,10-131 (91)
S06M041,2,34,24,2,8.5,1.0,,0-28(18),2-6(6),Ashwin Das,LSG,10-183 (116)
S06M002,2,43,24,1,10.75,1.0,,0-17(12),1-26(12),JJ Smit,PBKS,6-205 (120)
S06M013,2,12,18,2,4.0,0.5,,2-12(18),,JJ Smit,PBKS,10-133 (107)
S06M031,2,36,24,1,9.0,1.0,1-9(12),0-11(6),0-16(6),JJ Smit,PBKS,9-183 (120)
S06M039,2,25,13,2,11.54,0.0,2-21(12),,0-4(1),JJ Smit,PBKS,7-167 (91)
S06M010,1,29,24,1,7.25,1.0,,0-14(12),1-15(12),Harsh Dubey,RCB,8-188 (120)
S06M026,1,42,24,3,10.5,1.0,,1-17(12),2-25(12),Harsh Dubey,RCB,5-187 (120)
S06M047,1,35,24,2,8.75,0.0,,0-21(12),2-14(12),Harsh Dubey,RCB,8-176 (120)
S06M010,2,44,24,1,11.0,0.0,1-21(12),0-12(6),0-11(6),GF Linde,GT,7-189 (113)
S06M028,1,32,24,0,8.0,0.0,0-9(6),0-20(12),0-3(6),GF Linde,GT,6-201 (120)
S06M050,2,35,24,5,8.75,0.0,2-19(12),,3-16(12),GF Linde,GT,9-202 (116)
S06M001,2,18,12,0,9.0,1.0,,0-18(12),,WG Jacks,LSG,10-186 (120)
S06M006,2,21,12,0,10.5,0.0,,0-21(12),,WG Jacks,LSG,3-210 (114)
S06M014,2,24,24,2,6.0,1.0,,2-24(24),,WG Jacks,LSG,10-131 (91)
S06M017,2,24,18,1,8.0,1.0,1-19(12),0-5(6),,WG Jacks,LSG,7-172 (120)
S06M021,2,27,12,0,13.5,1.0,,0-27(12),,WG Jacks,LSG,6-225 (120)
S06M030,1,43,24,0,10.75,0.0,0-23(12),0-5(6),0-15(6),WG Jacks,LSG,9-202 (120)
S06M033,1,37,24,0,9.25,1.0,0-16(12),0-5(6),0-16(6),WG Jacks,LSG,9-154 (120)
S06M036,1,33,18,1,11.0,0.0,,1-33(18),,WG Jacks,LSG,5-234 (120)
S06M041,2,41,24,0,10.25,1.0,,0-41(24),,WG Jacks,LSG,10-183 (116)
S06M050,1,44,24,2,11.0,1.0,2-18(12),0-7(6),0-19(6),WG Jacks,LSG,7-201 (120)
S06M022,2,21,11,2,11.45,0.0,,2-21(11),,Utkarsh Singh,PBKS,5-92 (71)
S06M026,2,17,12,0,8.5,0.0,0-1(0),0-16(12),,Utkarsh Singh,PBKS,5-189 (105)
S06M031,2,16,12,2,8.0,1.0,,2-16(12),,Utkarsh Singh,PBKS,9-183 (120)
S06M039,2,20,18,2,6.67,0.0,,2-20(18),,Utkarsh Singh,PBKS,7-167 (91)
S06M043,1,41,18,0,13.67,0.0,0-8(6),0-33(12),,Utkarsh Singh,PBKS,6-208 (120)
S06M046,2,30,18,0,10.0,1.0,,0-30(18),,Utkarsh Singh,PBKS,10-156 (114)
S06M002,2,27,12,0,13.5,1.0,0-27(12),,,Shashank Singh,PBKS,6-205 (120)
S06M009,1,26,24,2,6.5,1.0,0-15(12),,2-11(12),Shashank Singh,PBKS,8-177 (120)
S06M013,2,16,12,0,8.0,0.5,0-16(12),,,Shashank Singh,PBKS,10-133 (107)
S06M020,2,28,24,3,7.0,1.0,1-18(12),,2-10(12),Shashank Singh,PBKS,9-145 (120)
S06M022,2,9,12,1,4.5,0.0,1-9(12),,,Shashank Singh,PBKS,5-92 (71)
S06M026,2,46,18,0,15.33,0.0,0-24(12),,0-22(6),Shashank Singh,PBKS,5-189 (105)
S06M031,2,24,12,0,12.0,1.0,0-24(12),,,Shashank Singh,PBKS,9-183 (120)
S06M039,2,19,12,0,9.5,0.0,0-19(12),,,Shashank Singh,PBKS,7-167 (91)
S06M043,1,54,24,0,13.5,0.0,0-31(12),,0-23(12),Shashank Singh,PBKS,6-208 (120)
S06M046,2,24,12,0,12.0,1.0,0-24(12),,,Shashank Singh,PBKS,10-156 (114)
S06M005,2,41,24,2,10.25,0.0,1-35(18),1-6(6),,TA Boult,MI,5-225 (120)
S06M015,1,47,24,1,11.75,1.0,1-34(18),0-13(6),,TA Boult,MI,5-217 (120)
S06M021,1,46,24,0,11.5,0.0,0-32(18),,0-14(6),TA Boult,MI,1-228 (120)
S06M029,1,33,24,2,8.25,0.0,2-20(18),0-13(6),,TA Boult,MI,9-139 (120)
S06M036,2,40,24,0,10.0,1.0,0-31(18),0-9(6),,TA Boult,MI,8-186 (120)
S06M048,2,37,24,1,9.25,0.0,1-30(18),0-7(6),,TA Boult,MI,6-203 (120)
S06M002,1,33,12,1,16.5,0.0,,,1-33(12),MJ Owen,DC,4-224 (120)
S06M008,2,15,12,0,7.5,0.0,,0-9(6),0-6(6),MJ Owen,DC,3-176 (104)
S06M011,1,11,12,2,5.5,0.0,,,2-11(12),MJ Owen,DC,8-201 (120)
S06M016,2,19,12,1,9.5,0.0,,0-12(6),1-7(6),MJ Owen,DC,5-208 (120)
S06M023,1,19,12,0,9.5,1.0,,0-7(6),0-12(6),MJ Owen,DC,6-184 (120)
S06M027,1,26,12,1,13.0,1.0,,,1-26(12),MJ Owen,DC,7-205 (120)
S06M035,2,26,9,0,17.33,0.0,,,0-26(9),MJ Owen,DC,3-239 (117)
S06M039,1,18,18,1,6.0,1.0,,1-4(6),0-14(12),MJ Owen,DC,8-166 (120)
S06M041,1,37,18,0,12.33,0.0,,0-10(6),0-27(12),MJ Owen,DC,6-185 (120)
S06M049,2,14,6,0,14.0,0.0,,0-2(0),0-12(6),MJ Owen,DC,0-218 (107)
S06M004,1,38,24,2,9.5,0.0,,0-17(12),2-21(12),HV Patel,GT,4-195 (120)
S06M017,1,27,24,1,6.75,0.0,,0-15(12),1-12(12),HV Patel,GT,5-194 (120)
S06M024,1,50,24,0,12.5,1.0,,0-18(12),0-32(12),HV Patel,GT,7-213 (120)
S06M035,1,54,24,1,13.5,1.0,0-9(6),0-9(6),1-36(12),HV Patel,GT,7-238 (120)
S06M037,1,55,24,2,13.75,0.0,,1-24(12),1-31(12),HV Patel,GT,8-224 (120)
S06M002,1,15,18,0,5.0,0.0,,0-15(18),,LI Meriwala,DC,4-224 (120)
S06M011,1,36,24,2,9.0,0.0,0-7(6),2-29(18),,LI Meriwala,DC,8-201 (120)
S06M027,1,23,24,0,5.75,1.0,0-3(6),0-20(18),,LI Meriwala,DC,7-205 (120)
S06M035,2,30,24,1,7.5,0.0,1-6(6),0-24(18),,LI Meriwala,DC,3-239 (117)
S06M039,1,27,24,1,6.75,1.0,0-17(12),1-10(12),,LI Meriwala,DC,8-166 (120)
S06M041,1,27,18,1,9.0,0.0,0-13(6),1-14(12),,LI Meriwala,DC,6-185 (120)
S06M049,2,33,18,0,11.0,0.0,0-9(6),0-24(12),,LI Meriwala,DC,0-218 (107)
S06M003,2,34,24,0,8.5,1.0,0-32(18),0-2(6),,Harshit Rana,KKR,10-158 (119)
S06M013,1,37,24,0,9.25,0.5,0-30(18),0-7(6),,Harshit Rana,KKR,10-133 (105)
S06M025,2,34,24,1,8.5,1.0,0-12(12),0-14(6),1-8(6),Harshit Rana,KKR,9-181 (120)
S06M029,2,21,18,1,7.0,1.0,1-16(12),0-5(6),,Harshit Rana,KKR,10-76 (70)
S06M044,2,39,21,3,11.14,0.5,1-22(12),1-12(6),1-5(3),Harshit Rana,KKR,10-168 (117)
S06M007,1,36,24,2,9.0,0.0,,2-36(24),,Mohit Redkar,CSK,7-211 (120)
S06M031,1,39,24,1,9.75,0.0,,1-39(24),,Mohit Redkar,CSK,4-218 (120)
S06M045,1,44,24,1,11.0,0.0,,1-44(24),,Mohit Redkar,CSK,6-218 (120)
S06M048,1,33,24,1,8.25,1.0,,1-33(24),,Mohit Redkar,CSK,4-202 (120)
S06M004,2,23,18,4,7.67,1.0,0-9(6),1-8(6),3-6(6),Usman Khan (2),CSK,9-178 (120)
S06M007,1,36,18,1,12.0,0.0,,,1-36(18),Usman Khan (2),CSK,7-211 (120)
S06M009,2,30,24,4,7.5,0.0,3-17(12),,1-13(12),R Ashwin,KKR,8-178 (115)
S06M018,1,38,24,0,9.5,0.0,0-26(18),,0-12(6),R Ashwin,KKR,6-193 (120)
S06M032,1,50,24,1,12.5,0.0,1-31(18),,0-19(6),R Ashwin,KKR,4-222 (120)
S06M037,2,48,24,0,12.0,1.0,0-35(18),,0-13(6),R Ashwin,KKR,1-221 (120)
S06M008,1,32,24,1,8.0,1.0,1-16(12),0-9(6),0-7(6),Shivam Shukla,MI,8-173 (120)
S06M018,2,58,24,0,14.5,1.0,0-49(18),,0-9(6),Shivam Shukla,MI,9-179 (120)
S06M034,2,40,24,1,10.0,1.0,0-25(12),0-11(6),1-4(6),Shivam Shukla,MI,6-229 (120)
S06M043,2,39,24,3,9.75,1.0,2-22(12),,1-17(12),Shivam Shukla,MI,7-193 (120)
S06M005,2,17,12,0,8.5,0.0,,0-17(12),,JM Coles,MI,5-225 (120)
S06M008,1,15,18,1,5.0,1.0,,1-15(18),,JM Coles,MI,8-173 (120)
S06M018,2,39,24,3,9.75,1.0,,3-39(24),,JM Coles,MI,9-179 (120)
S06M034,2,30,18,0,10.0,1.0,,0-30(18),,JM Coles,MI,6-229 (120)
S06M043,2,26,24,0,6.5,1.0,,0-26(24),,JM Coles,MI,7-193 (120)
S06M019,1,36,24,3,9.0,0.0,1-16(12),,2-20(12),M Siddharth,CSK,10-190 (120)
S06M022,1,12,12,1,6.0,1.0,0-4(6),,1-8(6),M Siddharth,CSK,10-90 (100)
S06M003,1,22,18,2,7.33,0.0,,2-22(18),,Akash Vasisht,SRH,7-175 (120)
S06M006,1,31,18,0,10.33,1.0,,0-31(18),,Akash Vasisht,SRH,4-204 (120)
S06M030,2,12,18,1,4.0,1.0,0-1(6),1-11(12),,Akash Vasisht,SRH,5-184 (120)
S06M032,2,38,24,0,9.5,1.0,0-20(12),0-18(12),,Akash Vasisht,SRH,6-196 (120)
S06M040,1,24,18,0,8.0,0.0,,0-24(18),,Akash Vasisht,SRH,6-197 (120)
S06M042,1,48,24,0,12.0,0.0,0-16(6),0-32(18),,Akash Vasisht,SRH,3-229 (120)
S06M046,1,45,24,1,11.25,0.0,1-23(12),0-22(12),,Akash Vasisht,SRH,7-187 (120)
S06M008,2,30,18,0,10.0,0.0,,0-18(12),0-12(6),AK Markram,DC,3-176 (104)
S06M016,2,42,24,2,10.5,0.0,,0-13(12),2-29(12),AK Markram,DC,5-208 (120)
S06M023,1,32,24,2,8.0,1.0,,1-14(12),1-18(12),AK Markram,DC,6-184 (120)
S06M022,1,0,6,1,0.0,1.0,,1-0(6),,Chirag Jani,CSK,10-90 (100)
S06M028,2,54,24,1,13.5,1.0,0-27(12),1-27(12),,Chirag Jani,CSK,10-196 (109)
S06M031,1,13,6,0,13.0,0.0,,0-13(6),,Chirag Jani,CSK,4-218 (120)
S06M038,2,19,18,0,6.33,0.0,,0-19(18),,Chirag Jani,CSK,8-169 (109)
S06M045,1,16,12,1,8.0,0.0,0-5(6),1-11(6),,Chirag Jani,CSK,6-218 (120)
S06M048,1,43,24,1,10.75,1.0,0-10(6),1-33(18),,Chirag Jani,CSK,4-202 (120)
S06M012,1,21,18,0,7.0,1.0,0-21(18),,,AS Roy,GT,5-200 (120)
S06M017,1,43,24,1,10.75,0.0,1-34(18),,0-9(6),AS Roy,GT,5-194 (120)
S06M024,1,49,24,2,12.25,1.0,2-34(12),0-15(12),,AS Roy,GT,7-213 (120)
S06M028,1,40,24,1,10.0,0.0,0-22(12),1-4(6),0-14(6),AS Roy,GT,6-201 (120)
S06M014,2,36,24,2,9.0,1.0,1-25(12),1-11(12),,Mohammed Shami,LSG,10-131 (91)
S06M021,2,47,24,0,11.75,1.0,0-27(12),0-20(12),,Mohammed Shami,LSG,6-225 (120)
S06M036,1,42,24,1,10.5,0.0,0-23(12),1-19(12),,Mohammed Shami,LSG,5-234 (120)
S06M041,2,39,24,1,9.75,1.0,1-20(12),0-19(12),,Mohammed Shami,LSG,10-183 (116)
S06M003,1,16,12,0,8.0,0.0,,0-16(12),,VR Iyer,SRH,7-175 (120)
S06M006,1,13,12,1,6.5,1.0,,1-13(12),,VR Iyer,SRH,4-204 (120)
S06M011,2,48,24,1,12.0,1.0,,0-34(18),1-14(6),VR Iyer,SRH,4-199 (120)
S06M019,2,29,18,1,9.67,1.0,0-6(6),0-12(6),1-11(6),VR Iyer,SRH,6-189 (120)
S06M023,2,18,12,1,9.0,0.0,1-9(6),0-9(6),,VR Iyer,SRH,4-185 (110)
S06M030,2,48,18,0,16.0,1.0,0-21(6),0-6(6),0-21(6),VR Iyer,SRH,5-184 (120)
S06M032,2,26,12,0,13.0,1.0,0-20(6),0-6(6),,VR Iyer,SRH,6-196 (120)
S06M002,1,26,18,2,8.67,0.0,0-6(6),2-20(12),,Samant Jakhar,DC,4-224 (120)
S06M008,2,26,12,0,13.0,0.0,0-15(6),0-11(6),,Samant Jakhar,DC,3-176 (104)
S06M011,1,23,12,0,11.5,0.0,0-12(6),0-11(6),,Samant Jakhar,DC,8-201 (120)
S06M027,1,17,12,2,8.5,1.0,0-10(6),2-7(6),,Samant Jakhar,DC,7-205 (120)
S06M035,2,33,12,0,16.5,0.0,0-21(6),0-12(6),,Samant Jakhar,DC,3-239 (117)
S06M005,1,20,12,1,10.0,1.0,1-20(12),,,Yudhvir Singh,RCB,3-223 (120)
S06M010,1,26,12,0,13.0,1.0,0-26(12),,,Yudhvir Singh,RCB,8-188 (120)
S06M016,1,30,18,0,10.0,1.0,0-30(18),,,Yudhvir Singh,RCB,8-205 (120)
S06M024,2,44,24,2,11.0,0.0,2-33(18),0-11(6),,Yudhvir Singh,RCB,4-214 (115)
S06M026,1,17,12,1,8.5,1.0,1-17(12),,,Yudhvir Singh,RCB,5-187 (120)
S06M034,1,63,24,0,15.75,0.0,0-43(18),0-20(6),,Yudhvir Singh,RCB,5-238 (120)
S06M004,1,48,24,0,12.0,0.0,0-19(12),0-29(12),,R Shepherd,GT,4-195 (120)
S06M035,1,40,24,2,10.0,1.0,1-18(12),0-7(6),1-15(6),R Shepherd,GT,7-238 (120)
S06M037,1,48,24,1,12.0,0.0,0-24(12),1-24(12),,R Shepherd,GT,8-224 (120)
S06M042,2,43,18,1,14.33,1.0,1-32(12),0-11(6),,R Shepherd,GT,7-225 (120)
S06M012,2,26,18,0,8.67,0.0,0-26(18),,,JN Loftie-Eaton,RR,7-205 (119)
S06M020,1,30,24,2,7.5,0.0,1-17(12),1-13(12),,JN Loftie-Eaton,RR,6-170 (120)
S06M033,2,26,24,1,6.5,0.0,1-10(12),0-16(12),,JN Loftie-Eaton,RR,9-155 (109)
S06M003,2,34,24,1,8.5,1.0,0-17(12),,1-17(12),VG Arora,KKR,10-158 (119)
S06M013,1,17,15,2,6.8,0.5,1-11(6),,1-6(9),VG Arora,KKR,10-133 (105)
S06M010,1,10,12,0,5.0,1.0,,0-10(12),,Ashutosh Sharma,RCB,8-188 (120)
S06M040,2,15,12,2,7.5,1.0,0-13(6),2-2(6),,Ashutosh Sharma,RCB,10-107 (78)
S06M045,2,41,24,1,10.25,1.0,0-5(6),1-36(18),,Ashutosh Sharma,RCB,5-211 (120)
S06M033,1,37,24,2,9.25,1.0,1-20(12),1-17(12),,K Kartikeya,LSG,9-154 (120)
S06M050,1,23,18,1,7.67,1.0,,1-23(18),,K Kartikeya,LSG,7-201 (120)
S06M002,1,39,12,0,19.5,0.0,0-19(6),0-20(6),,PHKD Mendis,DC,4-224 (120)
S06M008,2,9,12,2,4.5,0.0,1-4(6),1-5(6),,PHKD Mendis,DC,3-176 (104)
S06M011,1,22,12,1,11.0,0.0,,1-22(12),,PHKD Mendis,DC,8-201 (120)
S06M016,2,32,18,0,10.67,0.0,0-14(6),0-18(12),,PHKD Mendis,DC,5-208 (120)
S06M023,1,26,12,0,13.0,1.0,0-9(6),0-17(6),,PHKD Mendis,DC,6-184 (120)
S06M027,1,15,12,0,7.5,1.0,,0-15(12),,PHKD Mendis,DC,7-205 (120)
S06M035,2,20,12,0,10.0,0.0,0-13(6),0-7(6),,PHKD Mendis,DC,3-239 (117)
S06M039,1,7,6,0,7.0,1.0,,0-7(6),,PHKD Mendis,DC,8-166 (120)
S06M041,1,9,12,0,4.5,0.0,0-4(6),0-5(6),,PHKD Mendis,DC,6-185 (120)
S06M004,2,30,24,1,7.5,1.0,,1-30(24),,Swapnil Singh,CSK,9-178 (120)
S06M015,2,52,24,0,13.0,0.0,0-39(18),0-13(6),,Swapnil Singh,CSK,2-218 (113)
S06M028,2,32,18,2,10.67,1.0,1-24(12),1-8(6),,Swapnil Singh,CSK,10-196 (109)
S06M003,1,36,24,2,9.0,0.0,0-19(12),,2-17(12),Naveen-ul-Haq,SRH,7-175 (120)
S06M006,1,58,24,1,14.5,1.0,0-26(12),,1-32(12),Naveen-ul-Haq,SRH,4-204 (120)
S06M011,2,36,24,0,9.0,1.0,0-13(12),,0-23(12),Naveen-ul-Haq,SRH,4-199 (120)
S06M040,1,37,24,0,9.25,0.0,0-8(6),,0-29(18),Naveen-ul-Haq,SRH,6-197 (120)
S06M004,2,22,12,1,11.0,1.0,1-22(12),,,T Natarajan,CSK,9-178 (120)
S06M007,1,33,18,0,11.0,0.0,,0-12(12),0-21(6),T Natarajan,CSK,7-211 (120)
S06M015,2,27,18,0,9.0,0.0,,0-27(18),,T Natarajan,CSK,2-218 (113)
S06M022,1,33,18,2,11.0,1.0,2-30(12),0-3(6),,T Natarajan,CSK,10-90 (100)
S06M005,1,47,24,0,11.75,1.0,0-17(12),,0-30(12),M Pathirana,RCB,3-223 (120)
S06M024,2,74,24,0,18.5,0.0,0-20(6),0-10(6),0-44(12),M Pathirana,RCB,4-214 (115)
S06M040,2,14,12,1,7.0,1.0,1-0(6),0-14(6),,M Pathirana,RCB,10-107 (78)
S06M045,2,38,24,1,9.5,1.0,0-10(6),1-5(6),0-23(12),M Pathirana,RCB,5-211 (120)
S06M047,1,34,24,1,8.5,0.0,0-11(12),,1-23(12),M Pathirana,RCB,8-176 (120)
S06M005,1,33,12,0,16.5,1.0,0-18(6),,0-15(6),YS Chahal,RCB,3-223 (120)
S06M016,1,41,24,2,10.25,1.0,,1-21(12),1-20(12),YS Chahal,RCB,8-205 (120)
S06M024,2,42,24,1,10.5,0.0,0-27(12),0-4(6),1-11(6),YS Chahal,RCB,4-214 (115)
S06M003,1,25,12,1,12.5,0.0,,1-25(12),,RA Jadeja,SRH,7-175 (120)
S06M006,1,21,12,0,10.5,1.0,,0-21(12),,RA Jadeja,SRH,4-204 (120)
S06M011,2,18,12,0,9.0,1.0,,0-18(12),,RA Jadeja,SRH,4-199 (120)
S06M019,2,21,18,0,7.0,1.0,0-10(12),0-11(6),,RA Jadeja,SRH,6-189 (120)
S06M023,2,43,18,0,14.33,0.0,0-30(12),0-13(6),,RA Jadeja,SRH,4-185 (110)
S06M030,2,29,12,0,14.5,1.0,0-13(6),0-16(6),,RA Jadeja,SRH,5-184 (120)
S06M040,1,11,6,0,11.0,0.0,,0-11(6),,RA Jadeja,SRH,6-197 (120)
S06M042,1,54,24,2,13.5,0.0,0-24(12),,2-30(12),RA Jadeja,SRH,3-229 (120)
S06M012,1,13,6,1,13.0,1.0,,1-13(6),,R Parag,GT,5-200 (120)
S06M035,1,8,6,0,8.0,1.0,,0-8(6),,R Parag,GT,7-238 (120)
S06M042,2,17,6,1,17.0,1.0,,1-17(6),,R Parag,GT,7-225 (120)
S06M050,2,10,6,1,10.0,0.0,,1-10(6),,R Parag,GT,9-202 (116)
S06M029,1,21,24,2,5.25,0.0,,0-5(6),2-16(18),Rasikh Salam,MI,9-139 (120)
S06M019,1,17,12,1,8.5,0.0,,1-17(12),,AR Patel,CSK,10-190 (120)
S06M022,1,14,24,1,3.5,1.0,,1-14(24),,AR Patel,CSK,10-90 (100)
S06M028,2,18,12,0,9.0,1.0,,0-18(12),,AR Patel,CSK,10-196 (109)
S06M020,2,18,18,1,6.0,1.0,1-9(12),0-9(6),,Shakib Al Hasan,PBKS,9-145 (120)
S06M022,2,19,12,1,9.5,0.0,1-19(12),,,Shakib Al Hasan,PBKS,5-92 (71)
S06M026,2,10,12,0,5.0,0.0,0-10(12),,,Shakib Al Hasan,PBKS,5-189 (105)
S06M002,2,35,24,1,8.75,1.0,1-18(18),,0-17(6),DA Payne,PBKS,6-205 (120)
S06M009,1,38,24,0,9.5,1.0,0-33(18),,0-5(6),DA Payne,PBKS,8-177 (120)
S06M013,2,26,24,1,6.5,0.5,0-10(12),1-9(6),0-7(6),DA Payne,PBKS,10-133 (107)
S06M043,1,18,12,0,9.0,0.0,0-18(12),,,DA Payne,PBKS,6-208 (120)
S06M025,1,27,24,0,6.75,0.0,0-4(12),0-7(6),0-16(6),BA Stokes,RR,4-187 (120)
S06M027,2,42,24,0,10.5,0.0,0-31(18),0-11(6),,BA Stokes,RR,8-206 (120)
S06M038,1,29,18,0,9.67,1.0,0-17(12),0-12(6),,BA Stokes,RR,7-167 (120)
S06M044,1,39,24,2,9.75,0.5,1-24(12),1-15(12),,BA Stokes,RR,10-168 (105)
S06M009,2,36,24,0,9.0,0.0,0-27(18),0-9(6),,DS Rathi,KKR,8-178 (115)
S06M047,2,38,24,2,9.5,1.0,0-14(6),,2-24(18),DS Rathi,KKR,9-172 (120)
S06M005,2,20,12,0,10.0,0.0,,0-10(6),0-10(6),HH Pandya,MI,5-225 (120)
S06M015,1,46,24,0,11.5,1.0,0-13(6),0-20(12),0-13(6),HH Pandya,MI,5-217 (120)
S06M021,1,34,24,0,8.5,0.0,,0-34(24),,HH Pandya,MI,1-228 (120)
S06M029,1,21,24,1,5.25,0.0,,1-16(18),0-5(6),HH Pandya,MI,9-139 (120)
S06M036,2,38,24,1,9.5,1.0,,0-22(18),1-16(6),HH Pandya,MI,8-186 (120)
S06M048,2,49,24,0,12.25,0.0,,0-25(12),0-24(12),HH Pandya,MI,6-203 (120)
S06M050,2,38,24,2,9.5,0.0,,2-38(24),,Sufiyan Muqeem,GT,9-202 (116)
S06M008,2,19,14,0,8.14,0.0,,0-13(12),0-6(2),S Lamichhane,DC,3-176 (104)
S06M016,2,49,24,1,12.25,0.0,0-23(6),0-8(6),1-18(12),S Lamichhane,DC,5-208 (120)
S06M023,1,31,24,0,7.75,1.0,,0-15(12),0-16(12),S Lamichhane,DC,6-184 (120)
S06M039,1,36,24,1,9.0,1.0,,1-24(18),0-12(6),S Lamichhane,DC,8-166 (120)
S06M049,2,41,23,0,10.7,0.0,,0-28(18),0-13(5),S Lamichhane,DC,0-218 (107)
S06M004,1,37,24,1,9.25,0.0,1-16(12),,0-21(12),SH Johnson,GT,4-195 (120)
S06M010,2,35,18,1,11.67,0.0,0-23(12),1-12(6),,SH Johnson,GT,7-189 (113)
S06M030,1,45,24,2,11.25,0.0,0-27(12),2-18(12),,Mohammad Nabi,LSG,9-202 (120)
S06M050,1,40,24,0,10.0,1.0,0-22(12),0-18(12),,Mohammad Nabi,LSG,7-201 (120)
S06M003,1,7,6,1,7.0,0.0,,1-7(6),,Nithish Kumar Reddy,SRH,7-175 (120)
S06M006,1,8,6,0,8.0,1.0,,0-8(6),,Nithish Kumar Reddy,SRH,4-204 (120)
S06M019,2,12,6,0,12.0,1.0,,0-12(6),,Nithish Kumar Reddy,SRH,6-189 (120)
S06M030,2,19,6,0,19.0,1.0,0-19(6),,,Nithish Kumar Reddy,SRH,5-184 (120)
S06M032,2,23,12,0,11.5,1.0,0-13(6),0-10(6),,Nithish Kumar Reddy,SRH,6-196 (120)
S06M040,1,43,24,1,10.75,0.0,,1-43(24),,Nithish Kumar Reddy,SRH,6-197 (120)
S06M042,1,39,24,0,9.75,0.0,,0-39(24),,Nithish Kumar Reddy,SRH,3-229 (120)
S06M012,2,31,18,1,10.33,0.0,1-28(12),0-3(6),,KH Pandya,RR,7-205 (119)
S06M020,1,29,24,1,7.25,0.0,1-20(12),0-9(12),,KH Pandya,RR,6-170 (120)
S06M033,2,48,18,0,16.0,0.0,0-34(12),0-14(6),,KH Pandya,RR,9-155 (109)
S06M036,2,45,24,1,11.25,1.0,,0-4(6),1-41(18),SS Ghosh,MI,8-186 (120)
S06M048,2,47,24,1,11.75,0.0,,1-12(12),0-35(12),SS Ghosh,MI,6-203 (120)
S06M002,1,13,6,0,13.0,0.0,0-13(6),,,AD Russell,DC,4-224 (120)
S06M011,1,16,12,1,8.0,0.0,1-16(12),,,AD Russell,DC,8-201 (120)
S06M027,1,28,12,1,14.0,1.0,1-28(12),,,AD Russell,DC,7-205 (120)
S06M035,2,17,6,0,17.0,0.0,0-17(6),,,AD Russell,DC,3-239 (117)
S06M039,1,25,12,0,12.5,1.0,0-25(12),,,AD Russell,DC,8-166 (120)
S06M041,1,8,6,0,8.0,0.0,0-8(6),,,AD Russell,DC,6-185 (120)
S06M049,2,27,12,0,13.5,0.0,0-27(12),,,AD Russell,DC,0-218 (107)
S06M004,2,35,18,0,11.67,1.0,,,0-35(18),Cheepurapalli Stephen,CSK,9-178 (120)
S06M038,2,39,18,2,13.0,0.0,2-2(6),,0-37(12),Cheepurapalli Stephen,CSK,8-169 (109)
S06M001,2,53,24,2,13.25,1.0,1-24(12),1-29(12),,Naseem Shah,LSG,10-186 (120)
S06M006,2,46,24,0,11.5,0.0,0-26(12),0-20(12),,Naseem Shah,LSG,3-210 (114)
S06M028,1,51,24,2,12.75,0.0,1-17(12),0-10(6),1-24(6),RE van der Merwe,GT,6-201 (120)
S06M014,1,27,18,1,9.0,0.0,,1-27(18),,EA Brookes,RCB,5-210 (120)
S06M026,1,15,12,0,7.5,1.0,,0-15(12),,EA Brookes,RCB,5-187 (120)
S06M040,2,3,6,0,3.0,1.0,,0-3(6),,EA Brookes,RCB,10-107 (78)
S06M019,2,29,18,1,9.67,1.0,0-11(6),1-18(12),,Kuldeep Yadav,SRH,6-189 (120)
S06M023,2,29,18,0,9.67,0.0,0-16(6),0-13(12),,Kuldeep Yadav,SRH,4-185 (110)
S06M030,2,20,18,0,6.67,1.0,0-8(6),0-12(12),,Kuldeep Yadav,SRH,5-184 (120)
S06M042,1,41,24,0,10.25,0.0,0-20(12),0-21(12),,Kuldeep Yadav,SRH,3-229 (120)
S06M014,1,37,24,1,9.25,0.0,0-16(12),1-21(12),,Khrievitso Kense,RCB,5-210 (120)
S06M016,2,13,12,0,6.5,0.0,0-3(6),0-10(6),,Prashant Veer,DC,5-208 (120)
S06M023,1,26,12,1,13.0,1.0,1-16(6),0-10(6),,Prashant Veer,DC,6-184 (120)
S06M003,1,40,24,1,10.0,0.0,0-31(18),1-9(6),,C Sakariya,SRH,7-175 (120)
S06M031,2,33,24,1,8.25,1.0,,0-17(12),1-16(12),SL Malinga,PBKS,9-183 (120)
S06M039,2,30,12,0,15.0,0.0,,0-30(12),,SL Malinga,PBKS,7-167 (91)
S06M040,1,43,24,1,10.75,0.0,1-35(18),,0-8(6),Jagjit Singh,SRH,6-197 (120)
S06M025,1,44,24,1,11.0,0.0,,0-19(12),1-25(12),Ashwani Kumar,RR,4-187 (120)
S06M002,2,33,18,0,11.0,1.0,0-11(6),0-22(12),,Washington Sundar,PBKS,6-205 (120)
S06M013,2,22,12,1,11.0,0.5,1-8(6),0-14(6),,Washington Sundar,PBKS,10-133 (107)
S06M042,2,45,24,1,11.25,1.0,0-12(6),0-5(6),1-28(12),Avesh Khan,GT,7-225 (120)
