match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,wicket_type,player_dismissed,legal_balls_bowled,legality,bowler_wicket,islegal,isDotforBatter,isOne,isTwo,isThree,isStrikeRotation,isFour,isSix,isBowlerWicket,is_striker_Out,is_nonstriker_Out,isWicket,total_runs,runs_scored,wickets_down,run_rate,last_fow,partnership_runs,isno,is_faced_by_batter,last_fow_run_rate,fours,sixes,striker_batting_position,non_striker_batting_position,runs_conceeded,isDotforbowler,legal_balls_remaining,target,runs_remaining,reqd_run_rate
M005,2025,2025-02-01,GT,2,29,GT,RCB,DP Conway,SV Samson,Mujeeb Ur Rahman,1,0,0,0,0,0,,,29,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,44,0,9.10344827586207,0.0,44.0,False,1,,5,1,2,1,1,0,91.0,173.0,129.0,8.505494505494505
M005,2025,2025-02-01,GT,2,30,GT,RCB,SV Samson,DP Conway,Mujeeb Ur Rahman,1,0,0,0,0,0,,,30,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,45,0,9.0,0.0,45.0,False,1,,5,1,1,2,1,0,90.0,173.0,128.0,8.533333333333333
M005,2025,2025-02-01,GT,2,31,GT,RCB,SV Samson,DP Conway,JJ Bumrah,1,0,0,0,0,0,,,31,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,46,0,8.903225806451612,0.0,46.0,False,1,,5,1,1,2,1,0,89.0,173.0,127.0,8.561797752808989
M005,2025,2025-02-01,GT,2,32,GT,RCB,DP Conway,SV Samson,JJ Bumrah,0,1,1,0,0,0,,,31,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,47,0,9.096774193548388,0.0,47.0,False,0,,5,1,2,1,1,0,89.0,173.0,126.0,8.49438202247191
M005,2025,2025-02-01,GT,2,33,GT,RCB,DP Conway,SV Samson,JJ Bumrah,4,0,0,0,0,0,,,32,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,51,0,9.5625,0.0,51.0,False,1,,6,1,2,1,4,0,88.0,173.0,122.0,8.318181818181818
M005,2025,2025-02-01,GT,2,34,GT,RCB,DP Conway,SV Samson,JJ Bumrah,4,0,0,0,0,0,,,33,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,55,0,10.0,0.0,55.0,False,1,,7,1,2,1,4,0,87.0,173.0,118.0,8.137931034482758
M005,2025,2025-02-01,GT,2,35,GT,RCB,DP Conway,SV Samson,JJ Bumrah,4,0,0,0,0,0,,,34,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,59,0,10.411764705882351,0.0,59.0,False,1,,8,1,2,1,4,0,86.0,173.0,114.0,7.953488372093023
M005,2025,2025-02-01,GT,2,36,GT,RCB,DP Conway,SV Samson,JJ Bumrah,0,1,0,0,0,1,,,35,True,False,1,1,0,0,0,0,0,0,0,0,0,0,1,60,0,10.285714285714286,0.0,60.0,False,1,,8,1,2,1,0,1,85.0,173.0,113.0,7.976470588235294
M005,2025,2025-02-01,GT,2,37,GT,RCB,DP Conway,SV Samson,JJ Bumrah,1,0,0,0,0,0,,,36,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,61,0,10.166666666666666,0.0,61.0,False,1,,8,1,2,1,1,0,84.0,173.0,112.0,8.0
M005,2025,2025-02-01,GT,2,38,GT,RCB,DP Conway,SV Samson,Mujeeb Ur Rahman,0,0,0,0,0,0,,,37,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,61,0,9.891891891891891,0.0,61.0,False,1,,8,1,2,1,0,1,83.0,173.0,112.0,8.096385542168674
M005,2025,2025-02-01,GT,2,39,GT,RCB,DP Conway,SV Samson,Mujeeb Ur Rahman,6,0,0,0,0,0,,,38,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,67,0,10.578947368421051,0.0,67.0,False,1,,8,2,2,1,6,0,82.0,173.0,106.0,7.7560975609756095
M005,2025,2025-02-01,GT,2,40,GT,RCB,DP Conway,SV Samson,Mujeeb Ur Rahman,1,0,0,0,0,0,,,39,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,68,0,10.461538461538462,0.0,68.0,False,1,,8,2,2,1,1,0,81.0,173.0,105.0,7.777777777777778
M005,2025,2025-02-01,GT,2,41,GT,RCB,SV Samson,DP Conway,Mujeeb Ur Rahman,1,0,0,0,0,0,,,40,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,69,0,10.35,0.0,69.0,False,1,,8,2,1,2,1,0,80.0,173.0,104.0,7.8
M005,2025,2025-02-01,GT,2,42,GT,RCB,DP Conway,SV Samson,Mujeeb Ur Rahman,1,0,0,0,0,0,,,41,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,70,0,10.24390243902439,0.0,70.0,False,1,,8,2,2,1,1,0,79.0,173.0,103.0,7.822784810126582
M005,2025,2025-02-01,GT,2,43,GT,RCB,SV Samson,DP Conway,Mujeeb Ur Rahman,0,0,0,0,0,0,,,42,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,70,0,10.0,0.0,70.0,False,1,,8,2,1,2,0,1,78.0,173.0,103.0,7.923076923076923
M005,2025,2025-02-01,GT,2,44,GT,RCB,DP Conway,SV Samson,RD Chahar,1,0,0,0,0,0,,,43,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,71,0,9.906976744186046,0.0,71.0,False,1,,8,2,2,1,1,0,77.0,173.0,102.0,7.9480519480519485
M005,2025,2025-02-01,GT,2,45,GT,RCB,SV Samson,DP Conway,RD Chahar,0,0,0,0,0,0,,,44,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,71,0,9.681818181818182,0.0,71.0,False,1,,8,2,1,2,0,1,76.0,173.0,102.0,8.052631578947368
M005,2025,2025-02-01,GT,2,46,GT,RCB,SV Samson,DP Conway,RD Chahar,0,0,0,0,0,0,,,45,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,71,0,9.466666666666669,0.0,71.0,False,1,,8,2,1,2,0,1,75.0,173.0,102.0,8.16
M005,2025,2025-02-01,GT,2,47,GT,RCB,SV Samson,DP Conway,RD Chahar,1,0,0,0,0,0,,,46,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,72,0,9.391304347826088,0.0,72.0,False,1,,8,2,1,2,1,0,74.0,173.0,101.0,8.18918918918919
M005,2025,2025-02-01,GT,2,48,GT,RCB,DP Conway,SV Samson,RD Chahar,1,0,0,0,0,0,,,47,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,73,0,9.319148936170214,0.0,73.0,False,1,,8,2,2,1,1,0,73.0,173.0,100.0,8.219178082191782
M005,2025,2025-02-01,GT,2,49,GT,RCB,SV Samson,DP Conway,RD Chahar,1,0,0,0,0,0,,,48,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,74,0,9.25,0.0,74.0,False,1,,8,2,1,2,1,0,72.0,173.0,99.0,8.25
M005,2025,2025-02-01,GT,2,50,GT,RCB,SV Samson,DP Conway,Mujeeb Ur Rahman,0,0,0,0,0,0,,,49,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,74,0,9.06122448979592,0.0,74.0,False,1,,8,2,1,2,0,1,71.0,173.0,99.0,8.366197183098592
M005,2025,2025-02-01,GT,2,51,GT,RCB,SV Samson,DP Conway,Mujeeb Ur Rahman,1,0,0,0,0,0,,,50,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,75,0,9.0,0.0,75.0,False,1,,8,2,1,2,1,0,70.0,173.0,98.0,8.4
M005,2025,2025-02-01,GT,2,52,GT,RCB,DP Conway,SV Samson,Mujeeb Ur Rahman,0,0,0,0,0,0,,,51,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,75,0,8.823529411764707,0.0,75.0,False,1,,8,2,2,1,0,1,69.0,173.0,98.0,8.521739130434783
M005,2025,2025-02-01,GT,2,53,GT,RCB,DP Conway,SV Samson,Mujeeb Ur Rahman,4,0,0,0,0,0,,,52,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,79,0,9.115384615384617,0.0,79.0,False,1,,9,2,2,1,4,0,68.0,173.0,94.0,8.294117647058824
M005,2025,2025-02-01,GT,2,54,GT,RCB,DP Conway,SV Samson,Mujeeb Ur Rahman,0,1,1,0,0,0,,,52,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,80,0,9.23076923076923,0.0,80.0,False,0,,9,2,2,1,1,0,68.0,173.0,93.0,8.205882352941176
M005,2025,2025-02-01,GT,2,55,GT,RCB,DP Conway,SV Samson,Mujeeb Ur Rahman,1,0,0,0,0,0,,,53,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,81,0,9.169811320754716,0.0,81.0,False,1,,9,2,2,1,1,0,67.0,173.0,92.0,8.238805970149254
M005,2025,2025-02-01,GT,2,56,GT,RCB,SV Samson,DP Conway,Mujeeb Ur Rahman,1,0,0,0,0,0,,,54,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,82,0,9.11111111111111,0.0,82.0,False,1,,9,2,1,2,1,0,66.0,173.0,91.0,8.272727272727273
M005,2025,2025-02-01,GT,2,57,GT,RCB,SV Samson,DP Conway,Avesh Khan,0,0,0,0,0,0,,,55,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,82,0,8.945454545454545,0.0,82.0,False,1,,9,2,1,2,0,1,65.0,173.0,91.0,8.4
M005,2025,2025-02-01,GT,2,58,GT,RCB,SV Samson,DP Conway,Avesh Khan,0,0,0,0,0,0,,,56,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,82,0,8.785714285714286,0.0,82.0,False,1,,9,2,1,2,0,1,64.0,173.0,91.0,8.53125
M005,2025,2025-02-01,GT,2,59,GT,RCB,SV Samson,DP Conway,Avesh Khan,1,0,0,0,0,0,,,57,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,83,0,8.736842105263158,0.0,83.0,False,1,,9,2,1,2,1,0,63.0,173.0,90.0,8.571428571428571
M005,2025,2025-02-01,GT,2,60,GT,RCB,DP Conway,SV Samson,Avesh Khan,1,0,0,0,0,0,,,58,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,84,0,8.689655172413794,0.0,84.0,False,1,,9,2,2,1,1,0,62.0,173.0,89.0,8.612903225806452
M005,2025,2025-02-01,GT,2,61,GT,RCB,SV Samson,DP Conway,Avesh Khan,0,0,0,0,0,0,,,59,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,84,0,8.542372881355933,0.0,84.0,False,1,,9,2,1,2,0,1,61.0,173.0,89.0,8.754098360655737
M005,2025,2025-02-01,GT,2,62,GT,RCB,SV Samson,DP Conway,Avesh Khan,1,0,0,0,0,0,,,60,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,85,0,8.5,0.0,85.0,False,1,,9,2,1,2,1,0,60.0,173.0,88.0,8.8
M005,2025,2025-02-01,GT,2,63,GT,RCB,SV Samson,DP Conway,RD Chahar,1,0,0,0,0,0,,,61,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,86,0,8.459016393442623,0.0,86.0,False,1,,9,2,1,2,1,0,59.0,173.0,87.0,8.847457627118644
M005,2025,2025-02-01,GT,2,64,GT,RCB,DP Conway,SV Samson,RD Chahar,0,0,0,0,0,0,,,62,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,86,0,8.32258064516129,0.0,86.0,False,1,,9,2,2,1,0,1,58.0,173.0,87.0,9.0
M005,2025,2025-02-01,GT,2,65,GT,RCB,DP Conway,SV Samson,RD Chahar,1,0,0,0,0,0,,,63,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,87,0,8.285714285714286,0.0,87.0,False,1,,9,2,2,1,1,0,57.0,173.0,86.0,9.052631578947368
M005,2025,2025-02-01,GT,2,66,GT,RCB,SV Samson,DP Conway,RD Chahar,1,0,0,0,0,0,,,64,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,88,0,8.25,0.0,88.0,False,1,,9,2,1,2,1,0,56.0,173.0,85.0,9.107142857142858
M005,2025,2025-02-01,GT,2,67,GT,RCB,DP Conway,SV Samson,RD Chahar,1,0,0,0,0,0,,,65,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,89,0,8.215384615384615,0.0,89.0,False,1,,9,2,2,1,1,0,55.0,173.0,84.0,9.163636363636364
M005,2025,2025-02-01,GT,2,68,GT,RCB,SV Samson,DP Conway,RD Chahar,6,0,0,0,0,0,,,66,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,95,0,8.636363636363637,0.0,95.0,False,1,,9,3,1,2,6,0,54.0,173.0,78.0,8.666666666666666
M005,2025,2025-02-01,GT,2,69,GT,RCB,DP Conway,SV Samson,Harpreet Brar,1,0,0,0,0,0,,,67,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,96,0,8.597014925373134,0.0,96.0,False,1,,9,3,2,1,1,0,53.0,173.0,77.0,8.716981132075471
M005,2025,2025-02-01,GT,2,70,GT,RCB,SV Samson,DP Conway,Harpreet Brar,1,0,0,0,0,0,,,68,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,97,0,8.558823529411764,0.0,97.0,False,1,,9,3,1,2,1,0,52.0,173.0,76.0,8.76923076923077
M005,2025,2025-02-01,GT,2,71,GT,RCB,DP Conway,SV Samson,Harpreet Brar,1,0,0,0,0,0,,,69,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,98,0,8.521739130434783,0.0,98.0,False,1,,9,3,2,1,1,0,51.0,173.0,75.0,8.823529411764707
M005,2025,2025-02-01,GT,2,72,GT,RCB,SV Samson,DP Conway,Harpreet Brar,0,0,0,0,0,0,out,SV Samson,70,True,True,1,1,0,0,0,0,0,0,1,1,0,1,0,98,1,8.4,98.0,0.0,False,1,8.4,9,3,1,2,0,1,50.0,173.0,75.0,9.0
M005,2025,2025-02-01,GT,2,73,GT,RCB,DJ Hooda,DP Conway,Harpreet Brar,0,0,0,0,0,0,,,71,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,98,1,8.28169014084507,98.0,0.0,False,1,8.4,9,3,3,2,0,1,49.0,173.0,75.0,9.183673469387756
M005,2025,2025-02-01,GT,2,74,GT,RCB,DJ Hooda,DP Conway,Harpreet Brar,1,0,0,0,0,0,,,72,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,99,1,8.25,98.0,1.0,False,1,8.4,9,3,3,2,1,0,48.0,173.0,74.0,9.25
M005,2025,2025-02-01,GT,2,75,GT,RCB,DJ Hooda,DP Conway,RD Chahar,0,0,0,0,0,0,,,73,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,99,1,8.136986301369863,98.0,1.0,False,1,8.4,9,3,3,2,0,1,47.0,173.0,74.0,9.4468085106383
M005,2025,2025-02-01,GT,2,76,GT,RCB,DJ Hooda,DP Conway,RD Chahar,0,0,0,0,0,0,,,74,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,99,1,8.027027027027026,98.0,1.0,False,1,8.4,9,3,3,2,0,1,46.0,173.0,74.0,9.652173913043478
M005,2025,2025-02-01,GT,2,77,GT,RCB,DJ Hooda,DP Conway,RD Chahar,3,0,0,0,0,0,,,75,True,False,1,0,0,0,1,1,0,0,0,0,0,0,3,102,1,8.16,98.0,4.0,False,1,8.4,9,3,3,2,3,0,45.0,173.0,71.0,9.466666666666669
M005,2025,2025-02-01,GT,2,78,GT,RCB,DP Conway,DJ Hooda,RD Chahar,1,0,0,0,0,0,,,76,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,103,1,8.131578947368421,98.0,5.0,False,1,8.4,9,3,2,3,1,0,44.0,173.0,70.0,9.545454545454543
M005,2025,2025-02-01,GT,2,79,GT,RCB,DJ Hooda,DP Conway,RD Chahar,1,0,0,0,0,0,,,77,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,104,1,8.103896103896103,98.0,6.0,False,1,8.4,9,3,3,2,1,0,43.0,173.0,69.0,9.627906976744184
M005,2025,2025-02-01,GT,2,80,GT,RCB,DP Conway,DJ Hooda,RD Chahar,0,0,0,0,0,0,,,78,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,104,1,8.0,98.0,6.0,False,1,8.4,9,3,2,3,0,1,42.0,173.0,69.0,9.857142857142858
M005,2025,2025-02-01,GT,2,81,GT,RCB,DJ Hooda,DP Conway,Avesh Khan,4,0,0,0,0,0,,,79,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,108,1,8.20253164556962,98.0,10.0,False,1,8.4,10,3,3,2,4,0,41.0,173.0,65.0,9.51219512195122
M005,2025,2025-02-01,GT,2,82,GT,RCB,DJ Hooda,DP Conway,Avesh Khan,4,0,0,0,0,0,,,80,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,112,1,8.4,98.0,14.0,False,1,8.4,11,3,3,2,4,0,40.0,173.0,61.0,9.15
M005,2025,2025-02-01,GT,2,83,GT,RCB,DJ Hooda,DP Conway,Avesh Khan,0,1,1,0,0,0,,,80,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,113,1,8.475,98.0,15.0,False,0,8.4,11,3,3,2,1,0,40.0,173.0,60.0,9.0
M005,2025,2025-02-01,GT,2,84,GT,RCB,DJ Hooda,DP Conway,Avesh Khan,4,0,0,0,0,0,,,81,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,117,1,8.666666666666666,98.0,19.0,False,1,8.4,12,3,3,2,4,0,39.0,173.0,56.0,8.615384615384615
M005,2025,2025-02-01,GT,2,85,GT,RCB,DJ Hooda,DP Conway,Avesh Khan,1,0,0,0,0,0,,,82,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,118,1,8.634146341463415,98.0,20.0,False,1,8.4,12,3,3,2,1,0,38.0,173.0,55.0,8.68421052631579
M005,2025,2025-02-01,GT,2,86,GT,RCB,DP Conway,DJ Hooda,Avesh Khan,1,0,0,0,0,0,,,83,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,119,1,8.602409638554217,98.0,21.0,False,1,8.4,12,3,2,3,1,0,37.0,173.0,54.0,8.756756756756756
M005,2025,2025-02-01,GT,2,87,GT,RCB,DJ Hooda,DP Conway,Avesh Khan,1,0,0,0,0,0,,,84,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,120,1,8.571428571428571,98.0,22.0,False,1,8.4,12,3,3,2,1,0,36.0,173.0,53.0,8.833333333333334
M005,2025,2025-02-01,GT,2,88,GT,RCB,DJ Hooda,DP Conway,JJ Bumrah,1,0,0,0,0,0,,,85,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,121,1,8.541176470588235,98.0,23.0,False,1,8.4,12,3,3,2,1,0,35.0,173.0,52.0,8.914285714285715
M005,2025,2025-02-01,GT,2,89,GT,RCB,DP Conway,DJ Hooda,JJ Bumrah,1,0,0,0,0,0,,,86,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,122,1,8.511627906976743,98.0,24.0,False,1,8.4,12,3,2,3,1,0,34.0,173.0,51.0,9.0
M005,2025,2025-02-01,GT,2,90,GT,RCB,DJ Hooda,DP Conway,JJ Bumrah,1,0,0,0,0,0,,,87,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,123,1,8.482758620689655,98.0,25.0,False,1,8.4,12,3,3,2,1,0,33.0,173.0,50.0,9.090909090909092
M005,2025,2025-02-01,GT,2,91,GT,RCB,DP Conway,DJ Hooda,JJ Bumrah,0,0,0,0,0,0,,,88,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,123,1,8.386363636363637,98.0,25.0,False,1,8.4,12,3,2,3,0,1,32.0,173.0,50.0,9.375
M005,2025,2025-02-01,GT,2,92,GT,RCB,DP Conway,DJ Hooda,JJ Bumrah,1,0,0,0,0,0,,,89,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,124,1,8.359550561797754,98.0,26.0,False,1,8.4,12,3,2,3,1,0,31.0,173.0,49.0,9.483870967741936
M005,2025,2025-02-01,GT,2,93,GT,RCB,DJ Hooda,DP Conway,JJ Bumrah,1,0,0,0,0,0,,,90,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,125,1,8.333333333333334,98.0,27.0,False,1,8.4,12,3,3,2,1,0,30.0,173.0,48.0,9.6
M005,2025,2025-02-01,GT,2,94,GT,RCB,DJ Hooda,DP Conway,Harpreet Brar,1,0,0,0,0,0,,,91,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,126,1,8.307692307692308,98.0,28.0,False,1,8.4,12,3,3,2,1,0,29.0,173.0,47.0,9.724137931034482
M005,2025,2025-02-01,GT,2,95,GT,RCB,DP Conway,DJ Hooda,Harpreet Brar,1,0,0,0,0,0,,,92,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,127,1,8.282608695652174,98.0,29.0,False,1,8.4,12,3,2,3,1,0,28.0,173.0,46.0,9.857142857142858
M005,2025,2025-02-01,GT,2,96,GT,RCB,DJ Hooda,DP Conway,Harpreet Brar,4,0,0,0,0,0,,,93,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,131,1,8.451612903225806,98.0,33.0,False,1,8.4,13,3,3,2,4,0,27.0,173.0,42.0,9.333333333333334
M005,2025,2025-02-01,GT,2,97,GT,RCB,DJ Hooda,DP Conway,Harpreet Brar,1,0,0,0,0,0,,,94,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,132,1,8.425531914893616,98.0,34.0,False,1,8.4,13,3,3,2,1,0,26.0,173.0,41.0,9.461538461538462
M005,2025,2025-02-01,GT,2,98,GT,RCB,DP Conway,DJ Hooda,Harpreet Brar,0,0,0,0,0,0,out,DP Conway,95,True,True,1,1,0,0,0,0,0,0,1,1,0,1,0,132,2,8.336842105263157,132.0,0.0,False,1,8.336842105263157,13,3,2,3,0,1,25.0,173.0,41.0,9.84
M005,2025,2025-02-01,GT,2,99,GT,RCB,Nithish Kumar Reddy,DJ Hooda,Harpreet Brar,6,0,0,0,0,0,,,96,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,138,2,8.625,132.0,6.0,False,1,8.336842105263157,13,4,4,3,6,0,24.0,173.0,35.0,8.75
M005,2025,2025-02-01,GT,2,100,GT,RCB,DJ Hooda,Nithish Kumar Reddy,Avesh Khan,6,0,0,0,0,0,,,97,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,144,2,8.907216494845361,132.0,12.0,False,1,8.336842105263157,13,5,3,4,6,0,23.0,173.0,29.0,7.565217391304348
M005,2025,2025-02-01,GT,2,101,GT,RCB,DJ Hooda,Nithish Kumar Reddy,Avesh Khan,1,0,0,0,0,0,,,98,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,145,2,8.877551020408163,132.0,13.0,False,1,8.336842105263157,13,5,3,4,1,0,22.0,173.0,28.0,7.636363636363637
M005,2025,2025-02-01,GT,2,102,GT,RCB,Nithish Kumar Reddy,DJ Hooda,Avesh Khan,6,0,0,0,0,0,,,99,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,151,2,9.151515151515152,132.0,19.0,False,1,8.336842105263157,13,6,4,3,6,0,21.0,173.0,22.0,6.285714285714286
M005,2025,2025-02-01,GT,2,103,GT,RCB,Nithish Kumar Reddy,DJ Hooda,Avesh Khan,1,0,0,0,0,0,,,100,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,152,2,9.12,132.0,20.0,False,1,8.336842105263157,13,6,4,3,1,0,20.0,173.0,21.0,6.3
M005,2025,2025-02-01,GT,2,104,GT,RCB,DJ Hooda,Nithish Kumar Reddy,Avesh Khan,2,0,0,0,0,0,,,101,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,154,2,9.148514851485148,132.0,22.0,False,1,8.336842105263157,13,6,3,4,2,0,19.0,173.0,19.0,6.0
M005,2025,2025-02-01,GT,2,105,GT,RCB,DJ Hooda,Nithish Kumar Reddy,Avesh Khan,1,0,0,0,0,0,,,102,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,155,2,9.117647058823527,132.0,23.0,False,1,8.336842105263157,13,6,3,4,1,0,18.0,173.0,18.0,6.0
M005,2025,2025-02-01,GT,2,106,GT,RCB,DJ Hooda,Nithish Kumar Reddy,JJ Bumrah,0,0,0,0,0,0,,,103,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,155,2,9.029126213592232,132.0,23.0,False,1,8.336842105263157,13,6,3,4,0,1,17.0,173.0,18.0,6.352941176470588
M005,2025,2025-02-01,GT,2,107,GT,RCB,DJ Hooda,Nithish Kumar Reddy,JJ Bumrah,0,1,1,0,0,0,,,103,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,156,2,9.0873786407767,132.0,24.0,False,0,8.336842105263157,13,6,3,4,1,0,17.0,173.0,17.0,6.0
M005,2025,2025-02-01,GT,2,108,GT,RCB,DJ Hooda,Nithish Kumar Reddy,JJ Bumrah,1,0,0,0,0,0,,,104,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,157,2,9.057692307692308,132.0,25.0,False,1,8.336842105263157,13,6,3,4,1,0,16.0,173.0,16.0,6.0
M005,2025,2025-02-01,GT,2,109,GT,RCB,Nithish Kumar Reddy,DJ Hooda,JJ Bumrah,1,0,0,0,0,0,,,105,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,158,2,9.028571428571428,132.0,26.0,False,1,8.336842105263157,13,6,4,3,1,0,15.0,173.0,15.0,6.0
M005,2025,2025-02-01,GT,2,110,GT,RCB,DJ Hooda,Nithish Kumar Reddy,JJ Bumrah,2,0,0,0,0,0,,,106,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,160,2,9.056603773584904,132.0,28.0,False,1,8.336842105263157,13,6,3,4,2,0,14.0,173.0,13.0,5.571428571428571
M005,2025,2025-02-01,GT,2,111,GT,RCB,DJ Hooda,Nithish Kumar Reddy,JJ Bumrah,1,0,0,0,0,0,,,107,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,161,2,9.02803738317757,132.0,29.0,False,1,8.336842105263157,13,6,3,4,1,0,13.0,173.0,12.0,5.538461538461538
M005,2025,2025-02-01,GT,2,112,GT,RCB,Nithish Kumar Reddy,DJ Hooda,JJ Bumrah,2,0,0,0,0,0,,,108,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,163,2,9.055555555555555,132.0,31.0,False,1,8.336842105263157,13,6,4,3,2,0,12.0,173.0,10.0,5.0
M005,2025,2025-02-01,GT,2,113,GT,RCB,DJ Hooda,Nithish Kumar Reddy,Harpreet Brar,1,0,0,0,0,0,,,109,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,164,2,9.027522935779816,132.0,32.0,False,1,8.336842105263157,13,6,3,4,1,0,11.0,173.0,9.0,4.909090909090909
M005,2025,2025-02-01,GT,2,114,GT,RCB,Nithish Kumar Reddy,DJ Hooda,Harpreet Brar,1,0,0,0,0,0,,,110,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,165,2,9.0,132.0,33.0,False,1,8.336842105263157,13,6,4,3,1,0,10.0,173.0,8.0,4.8
M005,2025,2025-02-01,GT,2,115,GT,RCB,DJ Hooda,Nithish Kumar Reddy,Harpreet Brar,1,0,0,0,0,0,,,111,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,166,2,8.972972972972974,132.0,34.0,False,1,8.336842105263157,13,6,3,4,1,0,9.0,173.0,7.0,4.666666666666667
M005,2025,2025-02-01,GT,2,116,GT,RCB,Nithish Kumar Reddy,DJ Hooda,Harpreet Brar,6,0,0,0,0,0,,,112,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,172,2,9.214285714285714,132.0,40.0,False,1,8.336842105263157,13,7,4,3,6,0,8.0,173.0,1.0,0.75
